বিষমচাক্রিক	1
রিবিটল	1
হিরুডিন	1
অ্যানান্ডামাইড	1
অ্যাবামেকটিন	1
অ্যাবিয়েটিক	1
ফসফাইড	10
আফলাটক্সিন	1
মেলানোসাইট	1
থায়োলাইসিস	1
ভরক্রিয়ার	1
মোইসানাইট	1
সাইক্লোহেপ্টেন	1
অ্যালকেনের	1
তড়িৎদ্বার	14
ক্ষোদক	1
অনুঘটন	18
ক্যাটালিটিক	1
ট্রিভিয়াল	1
সংখ্যাসূচক	9
অঙ্কানুপাত	1
হারমোনাইজড	1
বিষঘটিত	1
উপ্সেলাইট	1
অ্যাসিটাইলিন	1
ফ্লোরাইট	1
ভ্যান্টাব্ল্যাক	1
অঙ্গারযোজন	1
হাইড্রোজেনেশন	1
তড়িৎবিশ্লেষণ	1
ত্রিবন্ধন	13
একবন্ধন	1
লম্বকোণী	1
বোরিলেশন	1
সমসত্ত্বতা	1
অসমসত্ত্বতা	1
সমাণুকরণ	1
সাবস্ট্রেট	7
মেটাস্ট্যাবিলিটি	1
আস্ফাল্ট	1
অধিজগৎ	1
অর্ধসংরক্ষণশীল	1
এন্ডোপ্টেরিগোটা	1
এন্ডোপ্লাজমিক	1
রেটিকুলাম	1
ছত্রাকবিজ্ঞান	1
জীবভূগোল	1
জীববিজ্ঞানগত	1
নিষিক্তকরণ	1
পরজীবীবিজ্ঞান	1
বায়োজেনেসিস	1
শ্রেণীধাপ	1
মেন্ডেলীয়	1
রোগবিজ্ঞান	1
লিম্ফোব্লাস্ট	1
সার্কেডিয়ান	1
স্ববিশ্লেষণ	1
ডিসপ্লাসিয়া	1
গলমাছি	1
ড্রসোফিলা	1
পাতামাছি	1
গাছফড়িং	1
রাইনিঅগনাথা	1
লেপিডোপ্টেরা	1
সাইহ্যালোথ্রিন	1
হেমিপটেরা	1
হেলোপেলটিস	1
অ্যাকটিনোমাইসিটিস	1
অহ্রাসযোগ্য	1
ফিরখো	1
শসট্যাক	1
হরউইটস	1
কোষতত্ত্ব	1
জীবনীতিশাস্ত্র	1
প্রজননবিরোধবাদ	1
জ্যোতির্জীববিজ্ঞান	1
সমাজজীববিজ্ঞান	1
অতিপ্রকটতা	1
নাইলোনেজ	1
অতিবৈচিত্র্যময়	1
আফ্রোট্রপিক্যাল	1
গোণ্ডবন	1
নিওট্রপিক্যাল	1
প্রাণীবৈজ্ঞানিক	1
বাস্তুশাস্ত্র	1
জীবাশ্মবিজ্ঞান	1
জৈবচুল্লি	1
জৈবসন্ত্রাস	1
ডায়াজোট্রোফিক	1
মরফোজেনেসিস	1
ডিঅক্সিরাইবোজ	1
ব্যক্তিমাফিক	1
এন্টিবায়োসিস	1
কেমোফ্লেজ	1
বায়োফিজিক্যাল	1
বর্জ্যধারক	1
আলোকদিকমুখিতা	1
জৈবস্বাক্ষর	1
পল্লববিতান	1
স্থানিকতা	1
অতিগর্ভধারণ	1
অ্যানাইসোগ্যামি	1
অ্যামেনোরিয়া	1
পলিস্পার্মি	1
খোয়ারিজমীয়	1
অসমাধিত	1
গেলফোন্ডের	1
ব্র্যাকিস্টোক্রোন	1
রেডিয়ান	15
সংখ্যাজ্ঞান	1
সাধারণীকৃত	14
সুবিন্যস্তকরণ	1
হারমিশিয়ান	1
জারকালী	1
নাহওয়ান্দী	1
দিনাওয়ারী	1
কাপরেকার	1
কন্সতান্তিন	1
কারাতেওদোরি	1
কিরওয়ান	1
কুশিইয়ার	1
বিতরোজী	1
লিয়নদোভিচ	1
স্টাইনহাউস	1
অন্তরকলন	1
সমাকলের	1
অপারেন্ড	1
অঙ্কপাতন	1
অ্যান্টিকিথেরা	1
লাইবনিৎস	1
শূন্যসন্নিকর্ষী	1
হিরশোভিৎজ	1
অ্যাগনিউয়ের	1
বুচডালের	1
ব্ল্যাকওয়েলের	1
তথ্যমূলকতা	1
ভিয়েটারস	1
কাম্যতমকরণ	1
টপোগণিত	1
ডায়োফ্যান্টাইন	1
গবেষণাবিদ্যা	1
স্বতঃসিদ্ধমূলক	1
টেনেনবাউম	1
বোরওয়েইন	1
ফাভার্ড	1
ফোইয়াস	1
বার্নস্টাইনের	1
ব্যাকহাউসের	1
মডুল্যাঙ	1
ম্যাথেম্যাটিকো	1
সূচকীকরণ	1
বীমাগাণনিক	1
কান্টরের	1
যৌনচিত্রণ	1
অ্যানাস্থেসিয়া	1
অ্যানোমালি	1
অ্যাসপারগারের	1
ত্বকশুষ্কতা	1
বিষণ্ণতানাশক	1
শিশুরোগবিদ্যা	1
মিলওয়াকি	1
রঞ্জনবিদ্যা	1
রোগবিস্তার	1
শিশুচিকিৎসা	1
উদ্বেগমূলক	1
কিটামিন	1
অভ্যন্তরবীক্ষণ	1
আর্থ্রস্কোপি	1
উদরবীক্ষণিক	1
কোলনোস্কপি	1
ফেটোস্কোপি	1
ফস্টো	1
অগ্নিবেশ	1
কোটনিস	1
ইগনাৎস	1
অংশচ্যুতি	1
অপপুষ্টি	1
অ্যাপ্লাসিয়া	1
উপসর্গহীন	1
সেবনকাল	1
ছলৌষধ	1
অর্বুদজনিত	1
মেটাস্ট্যাসিস	1
হাইপোপ্লাসিয়া	1
কোষপতন	1
ক্যান্সারবিজ্ঞান	1
পুনর্লক্ষীকরণ	1
ভ্যাক্সিটেক	1
শেনচেন	1
কাংতাই	1
ফেটোপ্রোটিন	1
প্রসারণজনিত	1
ফ্যালোপিয়ান	1
অর্থোট্রপিক্স	1
সফ্রোলজী	1
নিদানবিজ্ঞান	1
সাইকোপ্যাথলজি	1
এন্ডোমেট্রাইটিস	1
বার্থোলিনের	1
ভগাঙ্কুর	1
পিচ্ছিলকারক	1
যোনিগাত্রদেশ	1
বীর্যস্খলন	1
অদৃশ্যকরণ	1
অলবার্সের	1
সেন্টরাই	1
ক্ষুদ্রবিবর	1
খণ্ডখাদ্যক	1
গ্রহসংযোগ	1
টেরাহার্জ	1
মধ্যরেখাতল	1
তারাবিন্যাস	1
বিষুবাংশ	1
অপদূরবিন্দু	1
অ্যাকনড্রাইট	1
আন্তঃগ্রহীয়	1
গ্রহসম্পর্কীয়	1
চৌম্বকমন্ডল	1
ভূমিরূপবিদ্যা	1
জ্যোতির্গতিবিজ্ঞান	1
এক্সট্রিমলি	1
আন্ডারসন	1
ফ্ল্যামস্টিড	1
অয়নান্ত	1
প্রসঙ্গতিথি	1
আস্ত্রোনোমিয়া	1
ট্যুকোনীয়	1
পুরাজ্যোতির্বিদ্যা	1
কসমোগ্রাফিকুম	1
সৌরকেন্দ্রিক	1
খগোলীয়	1
জ্যোতির্মিতি	1
আন্তঃনাক্ষত্রিক	5
পিকাট্রিক্স	1
হারমোনিকেস	1
সুপারমুন	1
বিশ্বতাত্ত্বিক	5
অধিনবতারা	1
মাইক্রোনোভা	1
অ্যাস্ট্রোল্যাব	1
চন্দ্রাবাস	1
চিচেন	1
বহিঃধূমকেতু	1
পায়োনিয়ার	1
কোপারনিকান	1
কম্পনশীল	12
তমোশক্তি	6
ধাতবতা	1
পুনরায়নীকরণ	1
চিত্রলৈখিক	1
অধিযুগ	1
অ্যাসগার্ডিয়া	1
উপছায়াপথ	1
অ্যাস্ট্রোস্যাট	1
অ্যানাইসোট্রপি	1
এক্সপোস্যাট	1
রসকসমস	1
সৃষ্টিবাদ	1
অসীমতত্ত্ব	1
রিগেইনড	1
সৃষ্টিচক্র	1
সৃষ্টিপুরাণ	1
এ্যালগোরিদম	1
জেডথ্রি	1
প্রোলগ	1
সমসাময়িকতা	1
সেম্যান্টিক	1
ডিসজয়েন্ট	1
লিঙ্কড	1
এক্সটেনসিবল	1
প্রবাহচিত্র	1
অ্যানোনিমাস	1
ডিনাইয়াল	1
রেডহ্যাক	1
ইউজনেট	1
সাবনেটওয়ার্ক	1
ফেইলওভার	1
হোস্টনাম	1
এক্সেপশন	1
অ্যাসাঞ্জ	1
পিঙ্কারটন	1
মিটনিক	1
ইউসাকো	1
ফ্রিকোডক্যাম্প	1
সাবরুটিন	1
স্টেমেটস	1
লিব্রাঅফিস	1
কমপ্যাক্টফ্ল্যাশ	1
অর্গানয়েড	1
আলোকচিত্রগ্রহণ	1
ফ্রাক্টাল	1
ভূতথ্যবিজ্ঞান	1
তড়িৎযন্ত্র	1
নাইকুইস্ট	1
পরিগণক	7
বিষয়শ্রেণীর	1
কেকপিএইচপি	1
কোডইগনাইটার	1
নিউজবিউটর	1
মাস্টোডন	1
কিস্ট্রোক	1
ডিজইনহিবিশন	1
আওয়ারমাইন	1
ডিফেসমেন্ট	1
লোপাটকা	1
কনডাট	1
ব্ল্যাঙ্কেনশিপ	1
শ্রুটেন	1
অ্যালবিনিজম	1
কারক্রিং	1
অক্ষিকোণ	1
অন্ধবিন্দু	1
ওমাটিডিয়াম	1
কনজাংটিভা	1
কাচীয়	1
অক্ষিরস	1
ট্রাবেকিউলার	1
মেশওয়ার্ক	1
সিমেন্টোইনামেল	1
অতিস্থূলতা	1
মিডরিফ	1
তঞ্চপিণ্ড	1
ডেল্টয়েড	1
প্রসারিতকরণ	1
ইস্ত্রিকরণ	1
অঙ্কপৃষ্ঠীয়	1
অ্যাডনেক্সা	1
আন্তঃকণ্ঠাস্থি	1
রেচনতন্ত্র	1
স্যাজিটাল	1
বোডাইউস	1
স্ট্যাপেল	1
শৈবালবিদ্যার	1
কীটকল	1
পারমাকালচার	1
অফিসিনাল	1
গামিসোয়ো	1
রিমোস্টিল	1
স্টম্যাকিক	1
অগ্রমস্তিষ্ক	1
প্ল্যাকোড	1
নীড়ত্যাগী	1
দেহগহ্বর	1
ব্লাস্টুলাগঠন	1
হারপেটোলজি	1
নামকরণবিধি	1
ইকোলোকেশন	1
টেন্টাকল	1
মুখবিবর	1
লসিকাতন্ত্র	1
অভিপ্রয়াণ	1
নৈকট্যবিদ্যা	1
টার্মিনোলজিয়া	1
অ্যানাটমিকা	1
ডার্মেটোগ্লিফিক্স	1
লিঙ্গত্বক	1
আসক্তিমোচন	1
ইমোটিকনের	1
বিমানচালনার	1
এএসটিএম	1
ওএফডিএম	1
মাল্টিপ্লেক্সিং	1
অতিবৃহৎ	1
পরিমাপবিজ্ঞান	1
জৈবচিকিৎসা	1
বিশেষজ্ঞতন্ত্র	1
নোমোফোবিয়া	1
অভিধাব্যবস্থা	1
ওআরসিআইডি	1
ধারণাব্যবস্থা	1
সমস্থানিক	40
কেন্দ্রীণ	40
পরমাণুতে	38
বিপাকজাত	32
অর্ধপরিবাহী	25
টেট্রাক্লোরাইড	25
সমদৈশিক	24
জার্মানিয়াম	23
ম্যাক্রোস্কোপিক	22
ঘনমাত্রার	22
টেট্রাফ্লোরাইড	22
দ্বিবন্ধন	22
নিউটনীয়	20
তরঙ্গমুখের	20
ব্রনস্টেড	20
অ্যালকেন	20
ট্রপোস্ফিয়ারের	19
তড়িৎবিশ্লেষ্য	19
টেলুরাইড	19
অসমোলারিটি	18
অতিপরিবাহী	17
রেজোলিউশন	17
পেন্টাফ্লোরাইড	17
নিওডিয়ামিয়াম	16
অ্যান্থোসায়ানিনের	16
তড়িৎভেদ্যতা	15
অক্সিডেশন	15
প্রয়োগকৃত	14
সাবস্ট্রেটের	14
টাইটেনেট	14
থার্মোডাইনামিক	14
পর্যায়বৃত্ত	14
পৃষ্ঠশক্তি	14
সেলেনাইড	14
ক্রিপ্টনের	14
মেন্ডেলিভ	14
ইলেকট্রনটি	13
সমীকরণকে	13
পরমাণুবাদ	13
ডিসক্লিনেশন	13
ডেকাহেড্রাল	13
আইসোটোপিক	13
কিলোজুল	13
ইন্টারস্টেলার	13
ফটোইমিশন	12
রুদ্ধতাপীয়	12
অনুপ্রস্থ	12
ধনাত্বক	12
ট্রপোস্ফিয়ারে	12
কিউমুলোনিম্বাস	12
কনভেক্টিভ	12
সিরোকুমুলাস	12
অভিজ্ঞতামূলক	12
ক্লোরোফর্ম	12
সমাণু	12
হাইড্রোফোবিক	12
অ্যানালাইটের	12
পদার্থবিজ্ঞানকে	11
ভরহীন	11
শ্রোডিঙ্গার	11
কণাটির	11
বোল্টজম্যান	11
আলটোকুমুলাস	11
হিমাঙ্ক	11
শ্রোডিঙার	11
ট্রাইক্লোরাইড	11
লুটেটিয়াম	11
ঋণাত্মকতার	11
পরিমাপকৃত	10
ইলেক্ট্রনীয়	10
বিবকোড	10
শব্দোচ্চতার	10
দ্রবণকে	10
পাদবিন্দু	10
ডাইক্লোরিন	10
প্র্যাসিওডিয়ামিয়াম	10
স্ক্যান্ডিয়াম	10
ট্রাইফসফেট	10
ফসফোলিপিড	10
ন্যানোহীরক	10
সুপারহাইড্রোফোবিক	10
ন্যানোতার	9
উপরিপাতনের	9
ফেরোইলেকট্রিক	9
বৈদ্যুতিকভাবে	9
এককটি	9
কোয়ান্টায়িত	9
ভরযুক্ত	9
শস্যসীমা	9
ত্রিকোণিক	9
ত্বরণকে	9
ডিফিউশন	9
স্ট্রাটোকুমুলাস	9
স্ট্রোমিংগার	9
মৌলটি	9
ভোল্টাইক	9
পুনর্স্বাভাবিকীকরণ	9
ট্রাইফ্লুরাইড	9
মেটাজেনমিক	9
তাপগতিবিজ্ঞানের	8
স্থানাঙ্কের	8
আলোকবিদ্যা	8
কোষগুলিতে	8
ফ্যাক্টরটি	8
ক্রোমোডাইনামিক্স	8
জিরকোনেট	8
দোলকটি	8
কিউসিডি	8
তাড়িতচৌম্বক	8
সুপারপজিশন	8
ট্রপোস্ফিয়ারিক	8
সংবহনশীল	8
কোষগুলি	8
ভরসংখ্যা	8
ভর্টিসিটি	8
অসীমতটীয়	8
প্যালাডিয়াম	8
ডাইফ্লুরাইড	8
অর্নিথিন	8
বন্ধনযুক্ত	8
ডানাবর্তী	8
বিশ্লেষ্য	8
দ্রাব্যতার	8
ন্যানোহীরকের	8
কমিউটেটর	7
গ্যোটিঙেন	7
হাইপারবোলিক	7
অসীমভাবে	7
ষড়ভুজীয়	7
পরমাণুটি	7
নীলস	7
বিভবশক্তি	7
কেন্দ্রীণের	7
কম্পাঙ্কবিশিষ্ট	7
উপরিপাতিত	7
অবকল	7
বিষমস্বত্ব	7
ডেকাহেড্রন	7
সংরক্ষণশীলতা	7
পোরোসিটি	7
সিরিফর্ম	7
স্ট্র্যাটোকুমুলাস	7
নিউক্লাইডের	7
লাভোয়াজিয়ে	7
অপেরাশন	7
দ্বিপরমাণুক	7
বাষ্পচাপের	7
মৌলই	7
অ্যান্টিমোনাইড	7
অ্যামারিসিয়াম	7
অক্সিক্লোরাইড	7
টেট্রাব্রোমাইড	7
টেট্রায়োডাইড	7
হাইপোক্লোরাস	7
সায়ানেট	7
মনোমার	7
অ্যারোম্যাটিক	7
যৌগসমূহকে	7
সাংখ্যিকভাবে	7
কার্কেন্ডালের	7
ডাইফসফেট	7
অ্যাডেনোসিন	7
টাইরোসিন	7
সমাণুতার	7
ধর্মবিশিষ্ট	7
ন্যানোরসায়নের	7
মেন্ডেলিভের	7
ম্যাডেলুং	7
সুপারহেভি	7
ফ্লুরোসেন্স	7
অ্যানালাইট	7
পোয়াঁকারে	6
গুগলিয়েলমো	6
বলবিজ্ঞানকে	6
যুগ্মন	6
বিভেদতল	6
অসমমিত	6
আপেক্ষিকতাভিত্তিক	6
কেন্দ্রীণে	6
আধানহীন	6
সিঙ্গেলেট	6
ইলেক্ট্রনগুলি	6
গ্যালিলীয়	6
প্রবাহমাত্রা	6
সাইনোসয়েডাল	6
তাপগতিবৈজ্ঞানিক	6
ওয়াইনবার্গ	6
হুন্ডের	6
পৃষ্ঠটানকে	6
মুক্তপৃষ্ঠে	6
মুক্তপৃষ্ঠের	6
নিম্নশক্তির	6
অনন্যভাবে	6
টিওরেল	6
সিরোস্ট্র্যাটাস	6
অল্টোস্ট্র্যাটাস	6
সিরোস্ট্রাটাস	6
স্ট্রাটাস	6
স্ট্রাটোকুমুলাসের	6
স্ট্রাটিফর্মিস	6
গতিবিদ্যাগত	6
কোভ্যারিয়েন্ট	6
স্থিতিবিজ্ঞান	6
চলবিজ্ঞান	6
গোয়েপার্ট	6
ডোবেরেইনার	6
মৌলসমূহকে	6
নাইট্রো	6
মিউরিয়াটিক	6
সমানতার	6
দ্রবণটিকে	6
দ্বিবার্ষিকভাবে	6
ধ্রুবগতিতে	6
ট্রাইব্রোমাইড	6
মনোক্লোরাইড	6
ডিসালফাইড	6
অ্যাক্টিনাইডের	6
ফ্ল্যাভোনয়েড	6
অ্যান্থোসায়ানিনকে	6
লিপিডকে	6
অ্যাসিটাইল	6
আলিফ্যাটিক	6
অ্যাসিটিলিন	6
পার্শ্বশিকল	6
প্যাক্লিট্যাক্সেল	6
ভলাটাইল	6
জৈবসক্রিয়	6
জৈবসংশ্লেষণ	6
পলিকেটাইড	6
টারপেনয়েড	6
ফসফরাসকে	6
ব্যারাইটের	6
ভগ্নাংশকরণ	6
হর্নব্লেন্ড	6
সায়েনাইট	6
লিপয়েড	6
সূর্যকেন্দ্রিক	5
তাপগতিবিজ্ঞানে	5
অতিপরিবাহীর	5
অন্তরজকে	5
গোলকীয়	5
বিভেদতলে	5
শক্তিবিশিষ্ট	5
টেট্রাহেড্রাল	5
আন্তঃপৃষ্ঠ	5
খনিজে	5
বলবৈজ্ঞানিক	5
জিওডেসিক	5
প্রতিসাম্যতা	5
ডায়াচুম্বকত্ব	5
তরঙ্গসংখ্যা	5
ভরসম্পন্ন	5
বিকিরণকে	5
আধানবিশিষ্ট	5
ভৌতবাদ	5
বিক্রিয়কে	5
ফোঁটাগুলি	5
মুক্তপৃষ্ঠ	5
আপেক্ষিকতাকে	5
ফ্যাসেট	5
কাইনেটিক	5
ঘনত্বকে	5
কোয়ান্টায়ন	5
আয়নকরণের	5
রেডিওআইসোটোপ	5
শিশিরাঙ্ক	5
স্ট্র্যাটিফর্মিস	5
মেডিওক্রিস	5
নিম্বোস্ট্রাটাস	5
স্ট্রাটোকুমুলিফর্ম	5
কনজেসটাস	5
নক্টিলুসেন্ট	5
কোভ্যারিয়েন্স	5
সুপারস্ট্রিং	5
আর্দ্রতাকে	5
টেন্সরের	5
কোয়ান্টাইজড	5
কোয়ান্টাইজেশন	5
মেন্ডেলিফের	5
তড়িৎবিশ্লেষ্যের	5
দোলকটির	5
ভরটির	5
এফআরজিই	5
ওয়েভফাংশন	5
অবিনিময়যোগ্য	5
ভেক্টরদ্বয়ের	5
দ্রবণটির	5
সমাবর্তী	5
ডাইক্লোরাইড	5
হাফনিয়াম	5
স্ট্রন্টিয়াম	5
টেলুরিক	5
মুক্তজোড়	5
বার্জেলিয়াস	5
ফসফোরিলেশন	5
অ্যান্থোসায়ানিডিন	5
গ্লাইকোসাইড	5
বিক্রিয়াটিতে	5
সংযুতিতে	5
ইউটেকটয়েড	5
বিউটাইল	5
মিথোক্সি	5
ডাইইথাইল	5
ডাইমিথাইল	5
অ্যানহাইড্রাইড	5
ঔষধবিজ্ঞানের	5
সহগসহ	5
বিক্রিয়াশীল	5
ফ্লোরিনের	5
অ্যাজিমুথাল	5
আইসোপ্রিন	5
কোএনজাইম	5
জৈবিকভাবে	5
অলেফিন	5
অর্বিটালে	5
কোসেল	5
হাইড্রোফোবিকতা	5
আকরিককে	5
ইনহিবিটর	5
হাইড্রোলাইসিসের	5
পরিশোষক	5
লিউসাইট	5
ইথানোয়িক	5
পাইরাইটিস	5
শাতেলিয়ার	5
জেরোজেল	5
থ্যালিডোমাইড	5
